"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-08-31","2021","08","31","","18.7","","-3.0","","7.9","","10.1","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-01","2021","09","01","","15.8","","-2.5","","6.7","","11.3","","0.0","","","","","","0.2","","","","12","","42",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-02","2021","09","02","","20.3","","11.0","","15.6","","2.4","","0.0","","","","","","0.0","","","","10","","68",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-03","2021","09","03","","15.0","","3.1","","9.0","","9.0","","0.0","","","","","","3.0","","","","11","","35",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-04","2021","09","04","","12.6","","0.4","","6.5","","11.5","","0.0","","","","","","1.3","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-05","2021","09","05","","13.9","","1.1","","7.5","","10.5","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-06","2021","09","06","","16.8","","-2.0","","7.4","","10.6","","0.0","","","","","","0.0","","","","13","","33",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-07","2021","09","07","","16.5","","-3.1","","6.7","","11.3","","0.0","","","","","","0.0","","","","10","","32",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-08","2021","09","08","","17.1","","-4.0","","6.6","","11.4","","0.0","","","","","","0.0","","","","11","","36",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-09","2021","09","09","","14.8","","2.3","","8.6","","9.4","","0.0","","","","","","0.0","","","","12","","55",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-10","2021","09","10","","14.2","","7.6","","10.9","","7.1","","0.0","","","","","","0.0","","","","10","","56",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-11","2021","09","11","","12.5","","-2.6","","5.0","","13.0","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-12","2021","09","12","","14.6","","-4.4","","5.1","","12.9","","0.0","","","","","","0.2","","","","11","","50",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-13","2021","09","13","","17.3","","0.9","","9.1","","8.9","","0.0","","","","","","0.0","","","","12","","68",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-14","2021","09","14","","12.1","","-4.9","","3.6","","14.4","","0.0","","","","","","0.0","","","","10","","31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-15","2021","09","15","","12.4","","-8.1","","2.2","","15.8","","0.0","","","","","","0.0","","","","12","","35",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-16","2021","09","16","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-17","2021","09","17","","9.7","","-2.1","","3.8","","14.2","","0.0","","","","","","0.5","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-18","2021","09","18","","10.2","","-1.3","","4.5","","13.5","","0.0","","","","","","0.2","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-19","2021","09","19","","11.5","","-0.9","","5.3","","12.7","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-20","2021","09","20","","7.6","","-4.6","","1.5","","16.5","","0.0","","","","","","0.0","","","","11","","44",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-21","2021","09","21","","3.4","","-3.5","","0.0","","18.0","","0.0","","","","","","0.9","","","","28","","39",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-22","2021","09","22","","2.5","","-6.0","","-1.8","","19.8","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-23","2021","09","23","","6.5","","-3.3","","1.6","","16.4","","0.0","","","","","","0.0","","","","12","","75",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-24","2021","09","24","","12.0","","-3.7","","4.1","","13.9","","0.0","","","","","","0.0","","","","11","","73",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-25","2021","09","25","","7.6","","-7.2","","0.2","","17.8","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-26","2021","09","26","","0.2","","-2.0","","-0.9","","18.9","","0.0","","","","","","0.9","","","","29","","34",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-27","2021","09","27","","-1.9","","-4.8","","-3.3","","21.3","","0.0","","","","","","3.0","","4","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-28","2021","09","28","","1.5","","-6.7","","-2.6","","20.6","","0.0","","","","","","0.0","","6","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-29","2021","09","29","","2.4","","-10.7","","-4.1","","22.1","","0.0","","","","","","0.0","","2","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-09-30","2021","09","30","","6.5","","-3.9","","1.3","","16.7","","0.0","","","","","","0.0","","1","","12","","44",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-01","2021","10","01","","4.7","","0.9","","2.8","","15.2","","0.0","","","","","","0.0","","","","13","","74",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-02","2021","10","02","","2.3","","-2.4","","0.0","","18.0","","0.0","","","","","","6.4","","2","","29","","37",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-03","2021","10","03","","-0.4","","-2.9","","-1.7","","19.7","","0.0","","","","","","2.8","","4","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-04","2021","10","04","","2.3","","-4.2","","-1.0","","19.0","","0.0","","","","","","0.0","","4","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-05","2021","10","05","","1.5","","-10.7","","-4.6","","22.6","","0.0","","","","","","0.0","","3","","12","","36",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-06","2021","10","06","","1.5","","-16.6","","-7.5","","25.5","","0.0","","","","","","0.3","","3","","13","","42",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-07","2021","10","07","","4.7","","-4.2","","0.2","","17.8","","0.0","","","","","","0.0","","3","","12","","34",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-08","2021","10","08","","6.3","","-6.6","","-0.2","","18.2","","0.0","","","","","","0.0","","1","","11","","34",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-09","2021","10","09","","4.9","","-10.1","","-2.6","","20.6","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-10","2021","10","10","","4.9","","-8.6","","-1.9","","19.9","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-11","2021","10","11","","2.9","","-12.3","","-4.7","","22.7","","0.0","","","","","","0.0","","","","11","","52",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-12","2021","10","12","","2.2","","-6.3","","-2.1","","20.1","","0.0","","","","","","0.0","","","","27","","31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-13","2021","10","13","","1.7","","-8.9","","-3.6","","21.6","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-14","2021","10","14","","2.2","","-6.0","","-1.9","","19.9","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-15","2021","10","15","","3.4","","-7.6","","-2.1","","20.1","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-16","2021","10","16","","-0.2","","-16.5","","-8.4","","26.4","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-17","2021","10","17","","-0.2","","-17.9","","-9.0","","27.0","","0.0","","","","","","0.0","","","","13","","38",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-18","2021","10","18","","1.6","","-10.1","","-4.3","","22.3","","0.0","","","","","","0.0","","","","10","","39",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-19","2021","10","19","","2.6","","-8.0","","-2.7","","20.7","","0.0","","","","","","0.0","","","","11","","79",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-20","2021","10","20","","5.8","","1.1","","3.4","","14.6","","0.0","","","","","","0.0","","","","13","","61",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-21","2021","10","21","","7.2","","1.7","","4.4","","13.6","","0.0","","","","","","0.0","","","","10","","58",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-22","2021","10","22","","6.5","","-1.7","","2.4","","15.6","","0.0","","","","","","0.0","","","","11","","51",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-23","2021","10","23","","5.4","","1.0","","3.2","","14.8","","0.0","","","","","","0.0","","","","11","","60",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-24","2021","10","24","","3.3","","-10.9","","-3.8","","21.8","","0.0","","","","","","0.0","","","","12","","44",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-25","2021","10","25","","-0.2","","-12.3","","-6.2","","24.2","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-26","2021","10","26","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-27","2021","10","27","","-4.0","","-5.5","","-4.8","","22.8","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-28","2021","10","28","","2.3","","-7.8","","-2.8","","20.8","","0.0","","","","","","0.0","","","","11","","49",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-29","2021","10","29","","1.6","","-2.2","","-0.3","","18.3","","0.0","","","","","","0.0","","","","10","","52",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-30","2021","10","30","","5.0","","-0.9","","2.0","","16.0","","0.0","","","","","","0.0","","","","11","","70",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-10-31","2021","10","31","","6.5","","2.2","","4.3","","13.7","","0.0","","","","","","0.0","","","","11","","78",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-01","2021","11","01","","7.5","","3.2","","5.3","","12.7","","0.0","","","","","","0.0","","","","9","","75",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-02","2021","11","02","","6.4","","-7.7","","-0.7","","18.7","","0.0","","","","","","0.0","","","","11","","63",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-03","2021","11","03","","5.3","","0.4","","2.9","","15.1","","0.0","","","","","","0.0","","","","11","","55",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-04","2021","11","04","","2.2","","-11.3","","-4.6","","22.6","","0.0","","","","","","0.0","","","","11","","37",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-05","2021","11","05","","1.7","","-10.8","","-4.5","","22.5","","0.0","","","","","","0.0","","","","9","","60",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-06","2021","11","06","","-0.2","","-9.8","","-5.0","","23.0","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-07","2021","11","07","","-7.3","","-19.2","","-13.3","","31.3","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-08","2021","11","08","","-9.9","","-20.1","","-15.0","","33.0","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-09","2021","11","09","","-11.6","","-17.9","","-14.7","","32.7","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-10","2021","11","10","","-6.4","","-20.1","","-13.3","","31.3","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-11","2021","11","11","","-3.6","","-16.7","","-10.1","","28.1","","0.0","","","","","","0.0","","","","13","","51",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-12","2021","11","12","","-11.5","","-13.7","","-12.6","","30.6","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-13","2021","11","13","","-11.6","","-21.0","","-16.3","","34.3","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-14","2021","11","14","","-15.5","","-23.5","","-19.5","","37.5","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-15","2021","11","15","","-17.2","","-19.8","","-18.5","","36.5","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-16","2021","11","16","","-18.4","","-21.8","","-20.1","","38.1","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-17","2021","11","17","","-19.1","","-25.3","","-22.2","","40.2","","0.0","","","","","","0.5","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-18","2021","11","18","","-20.7","","-28.1","","-24.4","","42.4","","0.0","","","","","","0.2","","0","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-19","2021","11","19","","-23.1","","-37.1","","-30.1","","48.1","","0.0","","","","","","0.4","","0","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-20","2021","11","20","","-23.2","","-37.9","","-30.5","","48.5","","0.0","","","","","","0.0","","0","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-21","2021","11","21","","-24.3","","-30.0","","-27.2","","45.2","","0.0","","","","","","0.7","","1","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-22","2021","11","22","","-21.3","","-28.7","","-25.0","","43.0","","0.0","","","","","","0.0","","1","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-23","2021","11","23","","-19.7","","-30.0","","-24.8","","42.8","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-24","2021","11","24","","-21.6","","-30.3","","-25.9","","43.9","","0.0","","","","","","1.1","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-25","2021","11","25","","-19.6","","-27.3","","-23.4","","41.4","","0.0","","","","","","0.0","","3","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-26","2021","11","26","","-18.6","","-33.5","","-26.0","","44.0","","0.0","","","","","","0.6","","3","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-27","2021","11","27","","-25.7","","-36.4","","-31.1","","49.1","","0.0","","","","","","0.0","","3","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-28","2021","11","28","","-24.0","","-33.4","","-28.7","","46.7","","0.0","","","","","","0.2","","2","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-29","2021","11","29","","-22.8","","-37.1","","-29.9","","47.9","","0.0","","","","","","0.0","","3","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-11-30","2021","11","30","","-22.5","","-30.6","","-26.5","","44.5","","0.0","","","","","","0.0","","3","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-01","2021","12","01","","-18.7","","-25.1","","-21.9","","39.9","","0.0","","","","","","0.0","","3","","28","","32",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-02","2021","12","02","","-18.0","","-29.5","","-23.8","","41.8","","0.0","","","","","","0.9","","4","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-03","2021","12","03","","-24.2","","-34.5","","-29.3","","47.3","","0.0","","","","","","0.2","","5","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-04","2021","12","04","","-24.3","","-39.0","","-31.6","","49.6","","0.0","","","","","","0.6","","6","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-05","2021","12","05","","-27.3","","-40.0","","-33.7","","51.7","","0.0","","","","","","0.2","","6","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-06","2021","12","06","","-11.6","","-28.8","","-20.2","","38.2","","0.0","","","","","","0.0","","5","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-07","2021","12","07","","-4.3","","-22.8","","-13.6","","31.6","","0.0","","","","","","1.7","","5","","12","","53",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-08","2021","12","08","","-11.6","","-28.0","","-19.8","","37.8","","0.0","","","","","","0.4","","7","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-09","2021","12","09","","-8.9","","-33.4","","-21.2","","39.2","","0.0","","","","","","0.2","","6","","10","","41",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-10","2021","12","10","","-5.7","","-19.1","","-12.4","","30.4","","0.0","","","","","","0.0","","7","","12","","51",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-11","2021","12","11","","-15.7","","-20.3","","-18.0","","36.0","","0.0","","","","","","0.0","","7","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-12","2021","12","12","","-20.1","","-28.8","","-24.5","","42.5","","0.0","","","","","","0.0","","8","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-13","2021","12","13","","-28.4","","-41.5","","-34.9","","52.9","","0.0","","","","","","0.4","","7","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-14","2021","12","14","","-26.2","","-40.6","","-33.4","","51.4","","0.0","","","","","","0.0","","7","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-15","2021","12","15","","-22.4","","-38.2","","-30.3","","48.3","","0.0","","","","","","0.2","","9","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-16","2021","12","16","","-19.0","","-38.6","","-28.8","","46.8","","0.0","","","","","","0.0","","9","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-17","2021","12","17","","-17.2","","-29.6","","-23.4","","41.4","","0.0","","","","","","0.0","","7","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-18","2021","12","18","","-17.6","","-32.7","","-25.1","","43.1","","0.0","","","","","","0.0","","7","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-19","2021","12","19","","-15.1","","-27.2","","-21.1","","39.1","","0.0","","","","","","1.1","","7","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-20","2021","12","20","","-7.8","","-20.0","","-13.9","","31.9","","0.0","","","","","","3.5","","4","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-21","2021","12","21","","-5.0","","-29.0","","-17.0","","35.0","","0.0","","","","","","10.4","","24","","28","","56",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-22","2021","12","22","","-26.0","","-37.7","","-31.9","","49.9","","0.0","","","","","","0.4","","35","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-23","2021","12","23","","-10.3","","-30.0","","-20.2","","38.2","","0.0","","","","","","1.7","","34","","29","","51",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-24","2021","12","24","","-13.2","","-25.6","","-19.4","","37.4","","0.0","","","","","","0.2","","36","","28","","45",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-25","2021","12","25","","-16.0","","-29.0","","-22.5","","40.5","","0.0","","","","","","2.6","","36","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-26","2021","12","26","","-6.8","","-16.2","","-11.5","","29.5","","0.0","","","","","","6.0","","41","","7","","32",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-27","2021","12","27","","","M","","M","","M","","M","","M","","","","","","M","43","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-28","2021","12","28","","-4.0","","-14.2","","-9.1","","27.1","","0.0","","","","","","2.6","","42","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-29","2021","12","29","","-3.5","","-17.1","","-10.3","","28.3","","0.0","","","","","","3.2","","43","","27","","44",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-30","2021","12","30","","-8.5","","-26.3","","-17.4","","35.4","","0.0","","","","","","0.2","","48","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-12-31","2021","12","31","","-15.6","","-27.9","","-21.7","","39.7","","0.0","","","","","","0.9","","47","","","","",""
